"Date","Open","High","Low","Close","Volume","Adj Close","Pt / Pt-1","Log Pt / Pt-1"
02/12/03 12:00 AM,829.2,832.12,818.49,818.68,1260500000,818.68,0.9873131,-0.0055451
02/11/03 12:00 AM,835.97,843.02,825.09,829.2,1307000000,829.2,0.9919016,-0.0035314
02/10/03 12:00 AM,829.69,837.16,823.53,835.97,1238200000,835.97,1.0075691,0.0032748
02/07/03 12:00 AM,838.15,845.73,826.7,829.69,1276800000,829.69,0.9899063,-0.0044059
02/06/03 12:00 AM,843.59,844.23,833.25,838.15,1430900000,838.15,0.9935514,-0.0028097
02/05/03 12:00 AM,848.2,861.63,842.11,843.59,1450800000,843.59,0.9945650,-0.0023668
02/04/03 12:00 AM,860.32,860.32,840.19,848.2,1451600000,848.2,0.9859122,-0.0061618
02/03/03 12:00 AM,855.7,864.64,855.7,860.32,1258500000,860.32,1.0053991,0.0023385
01/31/03 12:00 AM,844.61,858.33,840.34,855.7,1578530000,855.7,1.0131303,0.0056653
01/30/03 12:00 AM,864.36,865.48,843.74,844.61,1510300000,844.61,0.9771507,-0.0100384
01/29/03 12:00 AM,858.54,868.72,845.86,864.36,1595400000,864.36,1.0067790,0.0029341
01/28/03 12:00 AM,847.48,860.76,847.48,858.54,1459100000,858.54,1.0130505,0.0056311
01/27/03 12:00 AM,861.4,863.95,844.25,847.48,1435900000,847.48,0.9838403,-0.0070754
01/24/03 12:00 AM,887.34,887.34,859.71,861.4,1574800000,861.4,0.9707666,-0.0128852
01/23/03 12:00 AM,878.36,890.25,876.89,887.34,1744550000,887.34,1.0102236,0.0044175
01/22/03 12:00 AM,887.62,889.74,877.64,878.36,1560800000,878.36,0.9895676,-0.0045545
01/21/03 12:00 AM,901.78,906,887.62,887.62,1335200000,887.62,0.9842977,-0.0068735
01/17/03 12:00 AM,914.6,914.6,899.02,901.78,1358200000,901.78,0.9859829,-0.0061306
01/16/03 12:00 AM,918.22,926.03,911.98,914.6,1534600000,914.6,0.9960576,-0.0017156
01/15/03 12:00 AM,931.66,932.59,916.7,918.22,1432100000,918.22,0.9855741,-0.0063107
01/14/03 12:00 AM,926.26,931.66,921.72,931.66,1379400000,931.66,1.0058299,0.0025245
01/13/03 12:00 AM,927.57,935.05,922.05,926.26,1396300000,926.26,0.9985877,-0.0006138
01/10/03 12:00 AM,927.58,932.89,917.66,927.57,1485400000,927.57,1.0000000,0.0000000
01/09/03 12:00 AM,909.93,928.31,909.93,927.57,1560300000,927.57,1.0193861,0.0083387
01/08/03 12:00 AM,922.93,922.93,908.32,909.93,1467600000,909.93,0.9859144,-0.0061608
01/07/03 12:00 AM,929.01,930.81,919.93,922.93,1545200000,922.93,0.9934554,-0.0028516
01/06/03 12:00 AM,908.59,931.77,908.59,929.01,1435900000,929.01,1.0224744,0.0096524
01/03/03 12:00 AM,909.03,911.25,903.07,908.59,1130800000,908.59,0.9995160,-0.0002103
01/02/03 12:00 AM,879.82,909.03,879.82,909.03,1229200000,909.03,1.0332000,0.0141844
12/31/02 12:00 AM,879.39,881.93,869.45,879.82,1088500000,879.82,1.0004890,0.0002123
12/30/02 12:00 AM,875.4,882.1,870.23,879.39,1057800000,879.39,1.0045579,0.0019750
12/27/02 12:00 AM,889.66,890.46,873.62,875.4,758400000,875.4,0.9839714,-0.0070175
12/26/02 12:00 AM,892.47,903.89,887.48,889.66,721100000,889.66,0.9968514,-0.0013696
12/24/02 12:00 AM,897.38,897.38,892.29,892.47,458310000,892.47,0.9945285,-0.0023828
12/23/02 12:00 AM,895.74,902.43,892.26,897.38,1112100000,897.38,1.0018085,0.0007847
12/20/02 12:00 AM,884.25,897.79,884.25,895.76,1782730000,895.76,1.0130167,0.0056166
12/19/02 12:00 AM,890.02,899.19,880.32,884.25,1385900000,884.25,0.9922906,-0.0033611
12/18/02 12:00 AM,902.99,902.99,887.82,891.12,1446200000,891.12,0.9868548,-0.0057467
12/17/02 12:00 AM,910.4,911.22,901.74,902.99,1251800000,902.99,0.9918607,-0.0035493
12/16/02 12:00 AM,889.48,910.42,889.48,910.4,1271600000,910.4,1.0235194,0.0100961
12/13/02 12:00 AM,901.58,901.58,888.48,889.48,1330800000,889.48,0.9865791,-0.0058681
12/12/02 12:00 AM,904.96,908.37,897,901.58,1255300000,901.58,0.9962650,-0.0016251
12/11/02 12:00 AM,904.45,909.94,896.48,904.96,1285100000,904.96,1.0005639,0.0002448
12/10/02 12:00 AM,892,904.95,892,904.45,1286600000,904.45,1.0139574,0.0060197
12/09/02 12:00 AM,912.23,912.23,891.97,892,1320800000,892,0.9778236,-0.0097395
12/06/02 12:00 AM,906.55,915.48,895.96,912.23,1241100000,912.23,1.0062655,0.0027126
12/05/02 12:00 AM,917.58,921.49,905.9,906.55,1250200000,906.55,0.9879792,-0.0052522
12/04/02 12:00 AM,920.75,925.25,909.51,917.58,1588900000,917.58,0.9965572,-0.0014978
12/03/02 12:00 AM,934.53,934.53,918.73,920.75,1488400000,920.75,0.9852546,-0.0064515
12/02/02 12:00 AM,936.31,954.28,927.72,934.53,1612000000,934.53,0.9980989,-0.0008264
11/29/02 12:00 AM,938.87,941.82,935.58,936.31,643460000,936.31,0.9972733,-0.0011858
11/27/02 12:00 AM,913.31,940.41,913.31,938.87,1350300000,938.87,1.0279861,0.0119872
11/26/02 12:00 AM,932.87,932.87,912.1,913.31,1543600000,913.31,0.9790324,-0.0092029
11/25/02 12:00 AM,930.55,937.15,923.31,932.87,1574000000,932.87,1.0024931,0.0010814
11/22/02 12:00 AM,933.76,937.28,928.41,930.55,1626800000,930.55,0.9965623,-0.0014956
11/21/02 12:00 AM,914.15,935.13,914.15,933.76,2415100000,933.76,1.0214516,0.0092178
11/20/02 12:00 AM,896.74,915.01,894.93,914.15,1517300000,914.15,1.0194148,0.0083509
11/19/02 12:00 AM,900.36,905.45,893.09,896.74,1337400000,896.74,0.9959794,-0.0017497
11/18/02 12:00 AM,909.83,915.91,899.48,900.36,1282600000,900.36,0.9895915,-0.0045441
11/15/02 12:00 AM,904.27,910.21,895.35,909.83,1400100000,909.83,1.0061486,0.0026621
11/14/02 12:00 AM,882.53,904.27,882.53,904.27,1519000000,904.27,1.0246337,0.0105686
11/13/02 12:00 AM,882.95,892.51,872.05,882.53,1463400000,882.53,0.9995243,-0.0002066
11/12/02 12:00 AM,876.19,894.3,876.19,882.95,1377100000,882.95,1.0077152,0.0033378
11/11/02 12:00 AM,894.74,894.74,874.63,876.19,1113000000,876.19,0.9792677,-0.0090986
11/08/02 12:00 AM,902.65,910.11,891.62,894.74,1446500000,894.74,0.9912369,-0.0038225
11/07/02 12:00 AM,923.76,923.76,898.68,902.65,1466900000,902.65,0.9771477,-0.0100398
11/06/02 12:00 AM,915.39,925.66,905,923.76,1674000000,923.76,1.0091436,0.0039530
11/05/02 12:00 AM,908.35,915.83,904.91,915.39,1354100000,915.39,1.0077503,0.0033529
11/04/02 12:00 AM,900.96,924.58,900.96,908.35,1645900000,908.35,1.0082024,0.0035477
11/01/02 12:00 AM,885.76,903.42,877.71,900.96,1450400000,900.96,1.0171604,0.0073894
10/31/02 12:00 AM,890.71,898.83,879.75,885.76,1641300000,885.76,0.9944426,-0.0024203
10/30/02 12:00 AM,882.15,895.28,879.19,890.71,1422300000,890.71,1.0097036,0.0041939
10/29/02 12:00 AM,890.23,890.64,867.91,882.15,1529700000,882.15,0.9909237,-0.0039598
10/28/02 12:00 AM,897.65,907.44,886.15,890.23,1382600000,890.23,0.9917340,-0.0036048
10/25/02 12:00 AM,882.5,897.71,877.03,897.65,1340400000,897.65,1.0171671,0.0073923
10/24/02 12:00 AM,896.14,902.94,879,882.5,1700570000,882.5,0.9847792,-0.0066611
10/23/02 12:00 AM,890.16,896.14,873.82,896.14,1593900000,896.14,1.0067179,0.0029078
10/22/02 12:00 AM,899.72,899.72,882.4,890.16,1549200000,890.16,0.9893745,-0.0046393
10/21/02 12:00 AM,884.39,900.69,873.06,899.72,1447000000,899.72,1.0173340,0.0074636
10/18/02 12:00 AM,879.2,886.68,866.58,884.39,1423100000,884.39,1.0059031,0.0025561
10/17/02 12:00 AM,860.02,885.35,860.02,879.2,1780390000,879.2,1.0223018,0.0095791
10/16/02 12:00 AM,881.27,881.27,856.28,860.02,1585000000,860.02,0.9758871,-0.0106004
10/15/02 12:00 AM,841.44,881.27,841.44,881.27,1956000000,881.27,1.0473355,0.0200858
10/14/02 12:00 AM,835.32,844.39,828.37,841.44,1200300000,841.44,1.0073265,0.0031703
10/11/02 12:00 AM,803.92,843.27,803.92,835.32,1854130000,835.32,1.0390586,0.0166400
10/10/02 12:00 AM,776.76,806.51,768.63,803.92,2090230000,803.92,1.0349658,0.0149260
10/09/02 12:00 AM,798.55,798.55,775.8,776.76,1885030000,776.76,0.9727130,-0.0120153
10/08/02 12:00 AM,785.28,808.86,779.5,798.55,1938430000,798.55,1.0168984,0.0072776
10/07/02 12:00 AM,800.58,808.21,782.96,785.28,1576500000,785.28,0.9808889,-0.0083802
10/04/02 12:00 AM,818.95,825.9,794.1,800.58,1835930000,800.58,0.9775688,-0.0098527
10/03/02 12:00 AM,827.91,840.02,817.25,818.95,1674500000,818.95,0.9891776,-0.0047257
10/02/02 12:00 AM,843.77,851.93,826.5,827.91,1668900000,827.91,0.9764126,-0.0103666
10/01/02 12:00 AM,815.28,847.93,812.82,847.91,1780900000,847.91,1.0400231,0.0170430
09/30/02 12:00 AM,827.37,827.37,800.2,815.28,1721870000,815.28,0.9853874,-0.0063930
09/27/02 12:00 AM,854.95,854.95,826.84,827.37,1507300000,827.37,0.9677408,-0.0142409
09/26/02 12:00 AM,839.66,856.6,839.66,854.95,1650000000,854.95,1.0182098,0.0078373
09/25/02 12:00 AM,819.27,844.22,818.46,839.66,1651500000,839.66,1.0248630,0.0106658
09/24/02 12:00 AM,833.7,833.7,817.38,819.29,1670240000,819.29,0.9827156,-0.0075721
09/23/02 12:00 AM,845.39,845.39,825.76,833.7,1381100000,833.7,0.9861721,-0.0060473
09/20/02 12:00 AM,843.32,849.32,839.09,845.39,1792800000,845.39,1.0024546,0.0010647
09/19/02 12:00 AM,869.46,869.46,843.09,843.32,1524000000,843.32,0.9699354,-0.0132572
09/18/02 12:00 AM,873.52,878.45,857.39,869.46,1501000000,869.46,0.9953521,-0.0020232
09/17/02 12:00 AM,891.1,902.68,872.38,873.52,1448600000,873.52,0.9802716,-0.0086536
09/16/02 12:00 AM,889.81,891.84,878.91,891.1,1001400000,891.1,1.0014497,0.0006292
09/13/02 12:00 AM,886.91,892.75,877.05,889.81,1271000000,889.81,1.0032698,0.0014177
09/12/02 12:00 AM,909.45,909.45,884.84,886.91,1191600000,886.91,0.9752158,-0.0108993
09/11/02 12:00 AM,910.63,924.02,908.47,909.45,846600000,909.45,0.9998571,-0.0000621
09/10/02 12:00 AM,902.96,909.89,900.5,909.58,1186400000,909.58,1.0073314,0.0031724
09/09/02 12:00 AM,893.92,907.34,882.92,902.96,1130600000,902.96,1.0101128,0.0043699
09/06/02 12:00 AM,879.15,899.07,879.15,893.92,1184500000,893.92,1.0168003,0.0072357
09/05/02 12:00 AM,893.4,893.4,870.5,879.15,1401300000,879.15,0.9840497,-0.0069830
09/04/02 12:00 AM,878.02,896.1,875.73,893.4,1372100000,893.4,1.0175167,0.0075415
09/03/02 12:00 AM,916.07,916.07,877.51,878.02,1289800000,878.02,0.9584639,-0.0184243
08/30/02 12:00 AM,917.8,928.15,910.17,916.07,929900000,916.07,0.9981151,-0.0008194
08/29/02 12:00 AM,917.87,924.59,903.33,917.8,1271100000,917.8,0.9999237,-0.0000331
08/28/02 12:00 AM,934.82,934.82,913.21,917.87,1146600000,917.87,0.9818682,-0.0079468
08/27/02 12:00 AM,947.95,955.82,930.36,934.82,1307700000,934.82,0.9861491,-0.0060574
08/26/02 12:00 AM,940.86,950.8,930.42,947.95,1016900000,947.95,1.0075357,0.0032604
08/23/02 12:00 AM,962.7,962.7,937.17,940.86,1071500000,940.86,0.9773138,-0.0099660
08/22/02 12:00 AM,949.36,965,946.43,962.7,1373000000,962.7,1.0140516,0.0060600
08/21/02 12:00 AM,937.43,951.59,931.32,949.36,1353100000,949.36,1.0127263,0.0054921
08/20/02 12:00 AM,950.7,950.7,931.86,937.43,1308500000,937.43,0.9860419,-0.0061046
08/19/02 12:00 AM,928.77,951.17,927.21,950.7,1299800000,950.7,1.0236119,0.0101353
08/16/02 12:00 AM,930.25,935.38,916.21,928.77,1265300000,928.77,0.9984090,-0.0006915
08/15/02 12:00 AM,919.62,933.29,918.17,930.25,1505100000,930.25,1.0115591,0.0049913
08/14/02 12:00 AM,884.21,920.21,876.2,919.62,1533800000,919.62,1.0400470,0.0170530
08/13/02 12:00 AM,903.8,911.71,883.62,884.21,1297700000,884.21,0.9783249,-0.0095169
08/12/02 12:00 AM,908.64,908.64,892.38,903.8,1036500000,903.8,0.9946734,-0.0023195
08/09/02 12:00 AM,898.73,913.95,890.77,908.64,1294900000,908.64,1.0035120,0.0015226
08/08/02 12:00 AM,876.77,905.84,875.17,905.46,1646700000,905.46,1.0327224,0.0139836
08/07/02 12:00 AM,859.57,878.74,854.15,876.77,1490400000,876.77,1.0200100,0.0086044
08/06/02 12:00 AM,834.6,874.44,834.6,859.57,1514100000,859.57,1.0299185,0.0128029
08/05/02 12:00 AM,864.24,864.24,833.44,834.6,1425500000,834.6,0.9657040,-0.0151560
08/02/02 12:00 AM,884.4,884.72,853.95,864.24,1538100000,864.24,0.9769177,-0.0101420
08/01/02 12:00 AM,911.62,911.62,882.48,884.66,1672200000,884.66,0.9704263,-0.0130375
07/31/02 12:00 AM,902.78,911.64,889.88,911.62,2049360000,911.62,1.0097920,0.0042319
07/30/02 12:00 AM,898.96,909.81,884.7,902.78,1826090000,902.78,1.0042494,0.0018416
07/29/02 12:00 AM,852.84,898.96,852.84,898.96,1778650000,898.96,1.0540781,0.0228728
07/26/02 12:00 AM,838.68,852.85,835.92,852.84,1796100000,852.84,1.0168837,0.0072713
07/25/02 12:00 AM,843.42,853.83,816.11,838.68,2424700000,838.68,0.9943682,-0.0024528
07/24/02 12:00 AM,797.71,844.32,775.68,843.43,2775560000,843.43,1.0573273,0.0242095
07/23/02 12:00 AM,819.85,827.69,796.13,797.7,2441020000,797.7,0.9729829,-0.0118948
07/22/02 12:00 AM,847.76,854.13,813.26,819.85,2248060000,819.85,0.9670894,-0.0145334
07/19/02 12:00 AM,881.56,881.56,842.07,847.75,2654100000,847.75,0.9616475,-0.0169841
07/18/02 12:00 AM,905.45,907.8,880.6,881.56,1736300000,881.56,0.9729813,-0.0118955
07/17/02 12:00 AM,901.05,926.52,895.03,906.04,2566500000,906.04,1.0056608,0.0024515
07/16/02 12:00 AM,917.93,918.65,897.13,900.94,1843700000,900.94,0.9814910,-0.0081137
07/15/02 12:00 AM,921.39,921.39,876.46,917.93,2574800000,917.93,0.9962448,-0.0016339
07/12/02 12:00 AM,927.37,934.31,913.71,921.39,1607400000,921.39,0.9935517,-0.0028095
07/11/02 12:00 AM,920.47,929.16,900.94,927.37,2080480000,927.37,1.0074962,0.0032434
07/10/02 12:00 AM,952.83,956.34,920.29,920.47,1816900000,920.47,0.9660380,-0.0150058
07/09/02 12:00 AM,976.98,979.63,951.71,952.83,1348900000,952.83,0.9752810,-0.0108703
07/08/02 12:00 AM,989.03,993.56,972.91,976.98,1184400000,976.98,0.9878163,-0.0053238
07/05/02 12:00 AM,953.99,989.07,953.99,989.03,699400000,989.03,1.0367299,0.0156656
07/03/02 12:00 AM,948.09,954.3,934.87,953.99,1527800000,953.99,1.0062230,0.0026943
07/02/02 12:00 AM,968.65,968.65,945.54,948.09,1823000000,948.09,0.9787746,-0.0093173
07/01/02 12:00 AM,989.82,994.46,967.43,968.65,1425500000,968.65,0.9786123,-0.0093893
06/28/02 12:00 AM,990.64,1001.79,988.31,989.82,2117000000,989.82,0.9991723,-0.0003596
06/27/02 12:00 AM,973.53,990.67,963.74,990.64,1908600000,990.64,1.0175752,0.0075665
06/26/02 12:00 AM,976.14,977.43,952.92,973.53,2014290000,973.53,0.9973262,-0.0011628
06/25/02 12:00 AM,992.72,1005.88,974.21,976.14,1513700000,976.14,0.9832984,-0.0073147
06/24/02 12:00 AM,989.14,1002.11,970.85,992.72,1552600000,992.72,1.0036193,0.0015690
06/21/02 12:00 AM,1006.29,1006.29,985.65,989.14,1497200000,989.14,0.9829572,-0.0074654
06/20/02 12:00 AM,1019.99,1023.33,1004.59,1006.29,1389700000,1006.29,0.9865685,-0.0058728
06/19/02 12:00 AM,1037.14,1037.61,1017.88,1019.99,1336100000,1019.99,0.9834641,-0.0072415
06/18/02 12:00 AM,1036.17,1040.83,1030.92,1037.14,1193100000,1037.14,1.0009361,0.0004064
06/17/02 12:00 AM,1007.27,1036.17,1007.27,1036.17,1236600000,1036.17,1.0286914,0.0122851
06/14/02 12:00 AM,1009.56,1009.56,981.63,1007.27,1549000000,1007.27,0.9977317,-0.0009862
06/13/02 12:00 AM,1020.26,1023.47,1008.12,1009.56,1405500000,1009.56,0.9895125,-0.0045787
06/12/02 12:00 AM,1013.26,1021.85,1002.58,1020.26,1795720000,1020.26,1.0065706,0.0028443
06/11/02 12:00 AM,1030.74,1039.04,1012.94,1013.6,1212400000,1013.6,0.9833712,-0.0072825
06/10/02 12:00 AM,1027.53,1038.18,1025.45,1030.74,1226200000,1030.74,1.0031240,0.0013546
06/07/02 12:00 AM,1029.15,1033.02,1012.49,1027.53,1341300000,1027.53,0.9984259,-0.0006842
06/06/02 12:00 AM,1049.9,1049.9,1026.91,1029.15,1601500000,1029.15,0.9802362,-0.0086693
06/05/02 12:00 AM,1040.69,1050.11,1038.84,1049.9,1300100000,1049.9,1.0088499,0.0038266
06/04/02 12:00 AM,1040.68,1046.06,1030.52,1040.69,1466600000,1040.69,1.0000096,0.0000042
06/03/02 12:00 AM,1067.14,1070.74,1039.9,1040.68,1324300000,1040.68,0.9752048,-0.0109042
05/31/02 12:00 AM,1064.66,1079.93,1064.66,1067.14,1277300000,1067.14,1.0023294,0.0010105
05/30/02 12:00 AM,1067.66,1069.5,1054.26,1064.66,1286600000,1064.66,0.9971901,-0.0012220
05/29/02 12:00 AM,1074.55,1074.83,1067.66,1067.66,1081800000,1067.66,0.9935880,-0.0027937
05/28/02 12:00 AM,1083.82,1085.98,1070.31,1074.55,996500000,1074.55,0.9914469,-0.0037305
05/24/02 12:00 AM,1097.08,1097.08,1082.19,1083.82,885400000,1083.82,0.9879134,-0.0052811
05/23/02 12:00 AM,1086.02,1097.1,1080.55,1097.08,1192900000,1097.08,1.0101840,0.0044005
05/22/02 12:00 AM,1079.88,1086.02,1075.64,1086.02,1136300000,1086.02,1.0056858,0.0024623
05/21/02 12:00 AM,1091.88,1099.55,1079.08,1079.88,1200500000,1079.88,0.9890098,-0.0047994
05/20/02 12:00 AM,1106.59,1106.59,1090.61,1091.88,989800000,1091.88,0.9867069,-0.0058118
05/17/02 12:00 AM,1098.23,1106.59,1096.77,1106.59,1274400000,1106.59,1.0076122,0.0032934
05/16/02 12:00 AM,1091.07,1099.29,1089.17,1098.23,1256600000,1098.23,1.0065624,0.0028407
05/15/02 12:00 AM,1097.28,1104.23,1088.94,1091.07,1420200000,1091.07,0.9943406,-0.0024648
05/14/02 12:00 AM,1074.56,1097.71,1074.56,1097.28,1414500000,1097.28,1.0211435,0.0090868
05/13/02 12:00 AM,1054.99,1074.84,1053.9,1074.56,1088600000,1074.56,1.0185499,0.0079823
05/10/02 12:00 AM,1073.01,1075.43,1053.93,1054.99,1171900000,1054.99,0.9832061,-0.0073554
05/09/02 12:00 AM,1088.85,1088.85,1072.23,1073.01,1153000000,1073.01,0.9854525,-0.0063643
05/08/02 12:00 AM,1049.49,1088.92,1049.49,1088.85,1502000000,1088.85,1.0375039,0.0159898
05/07/02 12:00 AM,1052.67,1058.67,1048.96,1049.49,1354700000,1049.49,0.9969791,-0.0013139
05/06/02 12:00 AM,1073.43,1075.96,1052.65,1052.67,1122600000,1052.67,0.9806601,-0.0084815
05/03/02 12:00 AM,1084.56,1084.56,1068.89,1073.43,1284500000,1073.43,0.9897378,-0.0044799
05/02/02 12:00 AM,1086.46,1091.42,1079.46,1084.56,1364000000,1084.56,0.9982512,-0.0007602
05/01/02 12:00 AM,1076.92,1088.32,1065.29,1086.46,1451400000,1086.46,1.0088586,0.0038303
04/30/02 12:00 AM,1065.45,1082.62,1063.46,1076.92,1628600000,1076.92,1.0107654,0.0046504
04/29/02 12:00 AM,1076.32,1078.95,1063.62,1065.45,1314700000,1065.45,0.9899008,-0.0044083
04/26/02 12:00 AM,1091.48,1096.77,1076.31,1076.32,1374200000,1076.32,0.9861106,-0.0060744
04/25/02 12:00 AM,1093.14,1094.36,1084.81,1091.48,1517400000,1091.48,0.9984814,-0.0006600
04/24/02 12:00 AM,1100.96,1108.46,1092.51,1093.14,1373200000,1093.14,0.9928971,-0.0030958
04/23/02 12:00 AM,1107.83,1111.17,1098.94,1100.96,1388500000,1100.96,0.9937987,-0.0027016
04/22/02 12:00 AM,1125.17,1125.17,1105.62,1107.83,1181800000,1107.83,0.9845890,-0.0067450
04/19/02 12:00 AM,1124.47,1128.82,1122.59,1125.17,1185000000,1125.17,1.0006225,0.0002703
04/18/02 12:00 AM,1126.07,1130.49,1109.29,1124.47,1359300000,1124.47,0.9985791,-0.0006175
04/17/02 12:00 AM,1128.37,1133,1123.37,1126.07,1376900000,1126.07,0.9979617,-0.0008861
04/16/02 12:00 AM,1102.55,1129.4,1102.55,1128.37,1341300000,1128.37,1.0234184,0.0100532
04/15/02 12:00 AM,1111.01,1114.86,1099.41,1102.55,1120400000,1102.55,0.9923853,-0.0033197
04/12/02 12:00 AM,1103.69,1112.77,1102.74,1111.01,1282100000,1111.01,1.0066323,0.0028709
04/11/02 12:00 AM,1130.47,1130.47,1102.42,1103.69,1505600000,1103.69,0.9763107,-0.0104119
04/10/02 12:00 AM,1117.8,1131.76,1117.8,1130.47,1447900000,1130.47,1.0113348,0.0048949
04/09/02 12:00 AM,1125.29,1128.29,1116.73,1117.8,1235400000,1117.8,0.9933439,-0.0029004
04/08/02 12:00 AM,1122.73,1125.41,1111.79,1125.29,1095300000,1125.29,1.0022802,0.0009891
04/05/02 12:00 AM,1126.34,1133.31,1119.49,1122.73,1110200000,1122.73,0.9967949,-0.0013942
04/04/02 12:00 AM,1125.4,1130.45,1120.06,1126.34,1283800000,1126.34,1.0008353,0.0003626
04/03/02 12:00 AM,1136.76,1138.85,1119.68,1125.4,1219700000,1125.4,0.9900067,-0.0043619
04/02/02 12:00 AM,1146.54,1146.54,1135.71,1136.76,1176700000,1136.76,0.9914700,-0.0037204
04/01/02 12:00 AM,1147.39,1147.84,1132.87,1146.54,1050900000,1146.54,0.9992592,-0.0003218
03/28/02 12:00 AM,1144.58,1154.45,1144.58,1147.39,1147600000,1147.39,1.0024550,0.0010649
03/27/02 12:00 AM,1138.49,1146.95,1135.33,1144.58,1180100000,1144.58,1.0053492,0.0023169
03/26/02 12:00 AM,1131.87,1147,1131.61,1138.49,1223600000,1138.49,1.0058487,0.0025327
03/25/02 12:00 AM,1148.7,1151.04,1131.87,1131.87,1057900000,1131.87,0.9853487,-0.0064101
03/22/02 12:00 AM,1153.59,1156.49,1144.6,1148.7,1243300000,1148.7,0.9957611,-0.0018449
03/21/02 12:00 AM,1151.85,1155.1,1139.48,1153.59,1339200000,1153.59,1.0015106,0.0006556
